 #            1          21         100
     1    82    0.210000    0.105000    0.105000   2.747511331      -2.888600071    
     1    83    0.240000    0.120000    0.120000   2.782099754      -2.888599488    
     1    84    0.270000    0.135000    0.135000   2.816688177      -2.888598309    
     1    85    0.300000    0.150000    0.150000   2.851276600      -2.888596626    
     1    86    0.330000    0.165000    0.165000   2.885865023      -2.888594526    
     1    87    0.360000    0.180000    0.180000   2.920453446      -2.888592095    
     1    88    0.390000    0.195000    0.195000   2.955041869      -2.888589412    
     1    89    0.420000    0.210000    0.210000   2.989630292      -2.888586550    
     1    90    0.450000    0.225000    0.225000   3.024218715      -2.888583573    
     1    91    0.480000    0.240000    0.240000   3.058807138      -2.888580538    
     1    92    0.510000    0.255000    0.255000   3.093395561      -2.888624192    
     1    93    0.540000    0.270000    0.270000   3.127983984      -2.888641359    
     1    94    0.570000    0.285000    0.285000   3.162572407      -2.888640781    
     1    95    0.600000    0.300000    0.300000   3.197160830      -2.888640009    
     1    96    0.630000    0.315000    0.315000   3.231749253      -2.888639038    
     1    97    0.660000    0.330000    0.330000   3.266337676      -2.888637862    
     1    98    0.690000    0.345000    0.345000   3.300926099      -2.888551540    
     1    99    0.720000    0.360000    0.360000   3.335514522      -2.888555487    
     1   100    0.750000    0.375000    0.375000   3.370102945      -2.888559035    

     2     1    0.000000    0.000000    0.000000   0.000000000      -2.887987712    
     2     2    0.020833    0.020833    0.000000  0.3396903955E-01  -2.887987725    
     2     3    0.041667    0.041667    0.000000  0.6793807910E-01  -2.887987762    
     2     4    0.062500    0.062500    0.000000  0.1019071186      -2.888080651    
     2     5    0.083333    0.083333    0.000000  0.1358761582      -2.888087440    
     2     6    0.104167    0.104167    0.000000  0.1698451977      -2.888127585    
     2     7    0.125000    0.125000    0.000000  0.2038142373      -2.888139222    
     2     8    0.145833    0.145833    0.000000  0.2377832768      -2.888151178    
     2     9    0.166667    0.166667    0.000000  0.2717523164      -2.888163417    
     2    10    0.187500    0.187500    0.000000  0.3057213559      -2.888179482    
     2    11    0.208333    0.208333    0.000000  0.3396903955      -2.888188565    
     2    12    0.229167    0.229167    0.000000  0.3736594350      -2.888329912    
     2    13    0.250000    0.250000    0.000000  0.4076284746      -2.888341940    
     2    14    0.270833    0.270833    0.000000  0.4415975141      -2.888353374    
     2    15    0.291667    0.291667    0.000000  0.4755665537      -2.888364134    
     2    16    0.312500    0.312500    0.000000  0.5095355932      -2.888374143    
     2    17    0.333333    0.333333    0.000000  0.5435046328      -2.888383326    
     2    18    0.354167    0.354167    0.000000  0.5774736723      -2.888391613    
     2    19    0.375000    0.375000    0.000000  0.6114427119      -2.888398937    
     2    20    0.395833    0.395833    0.000000  0.6454117514      -2.888405242    
     2    21    0.416667    0.416667    0.000000  0.6793807910      -2.888410473    
     2    22    0.437500    0.437500    0.000000  0.7133498305      -2.888414589    
     2    23    0.458333    0.458333    0.000000  0.7473188701      -2.888417554    
     2    24    0.479167    0.479167    0.000000  0.7812879096      -2.888419343    
     2    25    0.500000    0.500000    0.000000  0.8152569492      -2.888419941    
     2    26    0.520833    0.500000    0.020833  0.8492259887      -2.888419542    
